"Clust","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","Lat.100","Long.100","x","y"
"S.274",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.1239418303688,-5.10218095756868,217400.001264173,919200.005425489
"S.275",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.2506508757334,-5.091600510463,218670.001255731,933270.005326941
"S.276",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,58.2891926864929,-5.08472325193474,219270.001251256,937540.005265552
"S.277",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,58.2892502313047,-5.08233900147099,219410.001250004,937540.005244937
"S.278",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,58.2792681967722,-5.07140471763736,220000.00124456,936400.005151743
"S.279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3526180148811,-5.07452821309566,220190.001244576,944570.005175705
"S.28",NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,0,NA,NA,NA,NA,57.09738035,-2.935783388,343400.001071052,801100.000779139
"S.280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3502543540494,-5.06816822104202,220550.001241375,944290.005121923
"S.281",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5141575046431,-5.08024206891317,220680.001243958,962560.005218494
"S.282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.2751514107767,-5.05569473725421,220900.001236722,935900.005020348
"S.283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.2779234122751,-5.05252160154374,221100.001235091,936200.00499409
"S.284",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.2639386105846,-5.03596953755816,222000.001227341,934600.004860223
"S.285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.2648354904465,-5.03604631458473,222000.001227358,934700.004860812
"S.286",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.2585573274151,-5.03550897245546,222000.001227234,934000.004856695
"S.287",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2219867254211,-5.02386673509362,222500.001222492,929900.004765424
"S.288",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.0961528027374,-5.00929704243165,222730.001218338,915860.004655358
"S.289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.2678088281161,-5.0243620692627,222700.001221769,935000.004768092
"S.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,57.50758077,-3.446974424,313400.001038419,847300.000330805
"S.290",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.2005818066275,-5.01693912494099,222800.001219714,927500.004711875
"S.291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.2909222622342,-5.01984960297479,223080.001219186,937560.004732196
"S.292",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.0973433012999,-5.00074080952211,223240.001214445,915970.004590052
"S.293",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.1998855063129,-5.00836868879528,223300.001215806,927400.004645812
"S.294",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3755554672535,-5.02845268223838,223000.001221415,947000.004797321
"S.295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.4960584401587,-5.02509678165817,223800.001217261,960400.004767515
"S.296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.461390986515,-5.00891149072035,224570.001210586,956500.004643456
"S.297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4612598144277,-5.00684239792445,224690.001209656,956480.004627712
"S.298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4596895911887,-5.00482194693506,224800.001208784,956300.004612435
"S.299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4596640782782,-5.00207606087271,224960.001207558,956290.004591689
"S.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.073209,-2.993663638,339854.001030985,798459.000680393
"S.30",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.33169943,-3.579587331,305000.001007023,827900.000712219
"S.300",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3648190631236,-4.98819734722394,225300.001203445,945700.00449042
"S.301",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.0548618672007,-4.9573346458295,225590.001196626,911130.004273566
"S.302",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2690474440566,-4.97159469299034,225800.001198309,935000.004371447
"S.303",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,58.1709339051408,-4.93958801579715,227200.00118719,924000.004148828
"S.304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3565961277618,-4.95142549161568,227410.001188212,944690.004227459
"S.305",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3278260581108,-4.91673684872377,229300.001175264,941400.003994174
"S.306",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3144492268782,-4.91221913267233,229500.001173836,939900.003964886
"S.307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,58.0464377413412,-4.8818932713789,230000.001167977,910000.003774696
"S.308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,58.1361403680972,-4.88914178740789,230000.001168863,920000.003819303
"S.309",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.9593244106122,-4.83939007089646,232100.001155189,900200.003520958
"S.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.32867119,-3.591748985,304260.001056529,827580.000913626
"S.310",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2465333868205,-4.85551194696276,232500.001155162,932200.003614453
"S.311",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.0029857284898,-4.81576445109945,233700.00114694,905000.003387807
"S.312",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4803278095877,-4.84873410592052,234000.001148399,958200.003573957
"S.313",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.0041442408624,-4.80400573588683,234400.001143344,905100.003323588
"S.314",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.5030188048696,-4.8385556857387,234700.001144673,960700.003515429
"S.315",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.5004414545986,-4.83319743031205,235000.001143025,960400.003485097
"S.316",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.2744642932187,-4.81170638351834,235200.001140722,935200.003366114
"S.317",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.4340622559213,-4.82785799095442,235000.001142646,953000.003455261
"S.318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.2550278416043,-4.79652785093287,236000.001136558,933000.003284443
"S.319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.2560366188375,-4.79149290358993,236300.00113507,933100.00325785
"S.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.20529873,-3.607293258,303000.001061114,813870.001125875
"S.320",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.2605479989735,-4.74922238805669,238800.001123258,933500.003043866
"S.321",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.4220244300143,-4.7618042624964,238800.001123639,951500.003106855
"S.322",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.4159656589414,-4.75105456065015,239400.001120874,950800.003053935
"S.323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.2168450100109,-4.73392032222764,239500.00112006,928600.002969935
"S.324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,58.1837602762322,-4.72627398799465,239800.001118706,924900.002933577
"S.325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,58.0501573069868,-4.71269373583988,240000.001117666,910000.002869195
"S.326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.0141793479892,-4.62869450433349,244800.001099444,905800.002512757
"S.327",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3604051051333,-4.58429968229259,248900.001084996,944230.002353986
"S.328",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.362109810801,-4.5844243454878,248900.001084989,944420.002354475
"S.329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.4936444655075,-4.55804673261872,251000.00107803,959000.002265705
"S.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.19388918,-3.614244892,302550.001067103,812610.000699878
"S.330",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.1956817856932,-4.51786435939489,252100.001076622,925750.002127435
"S.331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.505727131173,-4.49197290270224,254900.001067439,960200.002056624
"S.332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0255508419794,-4.41782160146119,257300.001065558,906600.001837236
"S.333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3351352408695,-4.43894320617673,257300.001063166,941100.001902447
"S.334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0229871058445,-4.41087459974212,257700.001064761,906300.00181941
"S.335",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.3437610472994,-4.41048805874833,259000.001059533,942000.0018289
"S.336",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2228906703373,-4.33927339252423,262700.001053833,928400.001658011
"S.337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.5021621657596,-4.34753280977839,263300.001050029,959500.001685784
"S.338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4846827179108,-4.32063187270925,264800.001047747,957500.00162769
"S.339",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.3635975258265,-4.30925623877405,265000.001048729,944000.0016
"S.34",NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,57.23735674,-3.650111747,300500.00106788,817500.001044594
"S.340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4887347831042,-4.29516229267733,266300.001045407,957900.001576369
"S.341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4923856326489,-4.29196865049163,266500.001045072,958300.001570255
"S.342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4325341858007,-4.27265796444826,267400.00104447,951600.001531135
"S.343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3275662440406,-4.26420566732558,267500.001045515,939900.001511485
"S.344",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.3645117060812,-4.25802355041788,268000.00104443,944000.001501597
"S.345",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.1948850137097,-4.19620065019467,271000.001042743,925000.001389883
"S.346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4148538927235,-4.20474425069908,271300.001039784,949500.001412411
"S.347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0614180999986,-4.17274176555407,271900.001043324,910100.001348063
"S.348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4249607362597,-4.19167515283386,272100.00103877,950600.00139209
"S.349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0049601901581,-4.16424069361307,272200.001043663,903800.001332962
"S.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,57.17888314,-3.655775544,300000.001018429,811000.000791584
"S.350",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4197802202359,-4.17936655446151,272800.001038088,950000.001372931
"S.351",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5132327982463,-4.17829247057512,273200.001036478,960400.001375057
"S.352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58.0162716989797,-4.07858042702955,277300.001039084,904900.001218739
"S.353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0708389234806,-4.03766734846061,279900.00103658,910900.001174202
"S.354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.557672603964,-4.04352642305433,281200.00102911,965100.001202237
"S.355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.1171816314667,-4.00466003272773,282000.001034694,916000.001141716
"S.356",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1351338416892,-4.00566906630722,282000.001034457,918000.001143563
"S.357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.2423050277186,-4.04579278439496,280000.00103428,930000.001190898
"S.358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,58.3204050289185,-3.9341957224939,286800.001029488,938500.001086332
"S.359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0134350991097,-3.91590526452247,286900.001033708,904300.001056844
"S.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.24609517,-3.668733073,299400.001047837,818500.001049007
"S.360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0143327734324,-3.91595326239123,286900.001033697,904400.001056923
"S.361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.024486137894,-3.89787004221674,288000.00103314,905500.001043233
"S.362",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0199977247701,-3.89763225162657,288000.0010332,905000.001042828
"S.363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,58.4329158105731,-3.91981082793096,288000.001027341,951000.001079706
"S.364",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.3451019031448,-3.90479067800252,288600.0010284,941200.001063765
"S.365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3540782281746,-3.90527420258739,288600.001028269,942200.001064568
"S.366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3119907149973,-3.89618152619911,289000.001028735,937500.001055618
"S.367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,58.0832618890819,-3.8721572066324,289700.001031747,912000.001027042
"S.368",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5610984542602,-3.85943247973077,291920.001023995,965170.001040718
"S.369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3653154410186,-3.6802190010977,301800.001025224,943100.000934573
"S.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,57.24248153,-3.670226925,299300.000999776,818100.000324465
"S.370",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,58.5170765818533,-3.68403648126673,302000.001022789,960000.000943516
"S.371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3370785180334,-3.70962465580536,300000.001025841,940000.000945911
"S.372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4027200878937,-3.56391993713376,308700.001024392,947100.00089588
"S.373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.486297268225,-3.56077233686797,309100.001023036,956400.000899069
"S.374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.3245036950335,-3.41532889974029,317200.001026112,938200.00085801
"S.375",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.4325461760259,-3.3922611159641,318800.0010245,950200.000859508
"S.376",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,58.437165070891,-3.38045336546056,319500.001024494,950700.000857872
"S.377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.4774400979231,-3.21741049825308,329100.001025053,955000.000840967
"S.378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.5458748340199,-3.19916569487227,330300.001024062,962600.000842887
"S.379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5020906178464,-7.67895230973859,60000.0171436181,860000.177751437
"S.38",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.25465996,-3.673264665,299150.001031075,819460.000997172
"S.380",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9999007136908,-7.45520592467597,68900.0133351652,803100.141053403
"S.381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0008665808357,-7.45369850206585,69000.0133114657,803200.140817919
"S.382",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.008020593317,-7.45474849749996,69000.013326284,804000.140961788
"S.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.2412362061132,-7.47264859666334,70000.0135565824,830000.143136334
"S.384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.2417735271561,-7.39803001060732,74500.0124213613,829700.131852398
"S.385",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.1285482586225,-7.37322119315528,75000.0120867303,817000.128538425
"S.386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.1334436259187,-7.36400236386161,75600.0119552825,817500.127214247
"S.387",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.3184805455889,-7.35108389139751,78000.0117385172,838000.124966496
"S.388",NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,57.2386888223992,-7.32288959717059,79000.0113694791,829000.121261695
"S.389",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.3191845726894,-7.33455283894549,79000.0115116427,838000.122675374
"S.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,57.43354661,-3.686087763,298870.001058048,839390.001119238
"S.390",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.3735502803361,-7.32580682560849,80000.0113829594,844000.121355749
"S.391",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.3142672156008,-7.28061933238452,82200.010801265,837200.115459559
"S.392",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.3053921281261,-7.2776810439165,82300.0107653466,836200.115095224
"S.393",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.5359066707239,-7.26770986884177,84890.0105972556,861770.11331482
"S.394",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.4272129861846,-7.33362008027293,80000.0114781065,850000.122301014
"S.395",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.5745137103195,-7.25470947844198,86000.0104281579,866000.111574118
"S.396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.6060803936291,-7.3598642703302,80000.0118033289,870000.125518445
"S.397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.5362536361027,-7.15716553878285,91500.0092917599,861300.099840284
"S.398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4358842692342,-6.78265576015906,113100.005948522,848500.063854345
"S.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,57.04624202,-3.886471387,285647.001031233,796600.000929425
"S.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,57.44223588,-3.68798722,298780.00103112,840360.001032886
"S.401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.4112971595423,-6.59775628627655,124000.004779794,845000.05056548
"S.402",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4543008362864,-6.52807242519283,128500.004401734,849500.046162929
"S.403",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0118994871963,-6.44933733011201,130000.004050424,800000.041940187
"S.404",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.413217574213,-6.46965476366754,131700.004116242,844700.042785954
"S.405",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0246262029358,-6.36131023130487,135430.003662271,801070.037270451
"S.406",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0250172515737,-6.35525424624379,135800.003637251,801090.036966474
"S.407",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0192059181556,-6.33874421809767,136760.003570516,800380.036152603
"S.408",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.2848894377946,-6.36951994198879,136790.003679,830040.037519544
"S.409",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.0190242698339,-6.32322371808736,137700.003508791,800300.035398334
"S.41",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.25429772,-3.680210643,298730.001037068,819430.000405503
"S.410",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0414182289767,-6.32582938592806,137700.00351764,802800.035510757
"S.411",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0181853036331,-6.3214773564519,137800.003501979,800200.035314784
"S.412",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0185256247883,-6.31162394630726,138400.003463525,800200.034843597
"S.413",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0286056733423,-6.30619609279593,138800.003441947,801300.034580642
"S.414",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0255873067505,-6.28935519924018,139800.003378122,800900.033794889
"S.415",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0293395371624,-6.28484036067989,140100.003360982,801300.033584297
"S.416",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0178065777513,-6.28021381078068,140300.003344459,800000.033378163
"S.417",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0249284870498,-6.27971450074338,140380.003342176,800790.033351359
"S.418",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0312999955398,-6.28011828368528,140400.003343288,801500.033366328
"S.419",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0288542167209,-6.27274487094659,140830.003316221,801200.033031412
"S.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57.23864639,-3.688280595,298200.001058662,817700.001351687
"S.420",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0290558399556,-6.27210834565095,140870.003313873,801220.033002417
"S.421",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0301701211627,-6.27108190712207,140940.003310042,801340.032955258
"S.422",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.2641553167919,-6.28224262107698,141900.003336991,827400.033333763
"S.423",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.266059678095,-6.2791442724149,142100.003325421,827600.033191316
"S.424",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.2652202719183,-6.27738691912332,142200.003318997,827500.033111832
"S.425",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.2606286221992,-6.28017304621664,142000.00332955,827000.033241244
"S.426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.1716105674991,-6.25330486164845,143000.003237376,817000.032082714
