"Clust","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"S.34",NA,NA,2.21911668777466,NA,NA,NA,3.207683801651,NA,NA,3.84928345680237,NA,NA,NA,NA,NA,NA
"S.340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.95259189605713,NA,NA,NA
"S.341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17227935791016,NA,NA,NA
"S.342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.81660318374634,NA,NA,NA
"S.343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29123497009277,NA,NA,NA
"S.344",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44907116889954,NA,NA,NA,NA,NA,NA
"S.345",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9829740524292,NA,NA,NA,NA,NA,NA
"S.346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51785326004028,NA,NA,NA
"S.347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84534597396851,NA,NA,NA
"S.348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26214599609375,NA,NA,NA
"S.349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75540578365326,NA,NA,NA
"S.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72430098056793,NA
"S.350",NA,NA,NA,NA,NA,NA,7.1241340637207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.351",NA,NA,NA,NA,NA,NA,4.0461688041687,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.43990325927734
"S.353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98319959640503,NA,NA,NA
"S.354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53341794013977,NA,NA,NA,NA
"S.355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41569089889526,NA,NA,NA,NA,NA
"S.356",NA,NA,NA,NA,2.41677641868591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4260938167572,NA,NA,NA
"S.358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18998026847839,NA
"S.359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15780067443848,NA,NA,NA
"S.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61158335208893,NA,NA,NA,NA,NA,NA
"S.360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15780067443848,NA,NA,NA
"S.361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15736842155457,NA,NA,NA
"S.362",NA,NA,NA,NA,1.66254329681396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50559282302856,NA,NA,NA,NA
"S.364",NA,NA,NA,3.39748477935791,NA,NA,NA,NA,NA,NA,2.49472379684448,NA,NA,NA,NA,NA
"S.365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78057861328125,NA,NA,NA
"S.366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9397554397583,NA,NA,NA
"S.367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49971055984497,NA,NA,NA,NA,NA
"S.368",NA,NA,NA,NA,NA,NA,4.83488130569458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92392110824585,NA,NA,NA
"S.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12064480781555,NA,NA,NA,NA,NA,NA
"S.370",NA,NA,NA,NA,NA,NA,NA,NA,2.4221556186676,NA,NA,NA,NA,NA,NA,NA
"S.371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12732577323914,NA,NA,NA
"S.372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33011722564697,NA,NA,NA
"S.373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31101655960083,NA,NA,NA
"S.374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20331954956055,NA,NA,NA
"S.375",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79010462760925,NA,NA,NA,NA,NA,NA
"S.376",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79010462760925,NA,NA,NA,NA,NA,NA
"S.377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03660345077515,NA,NA,NA
"S.378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08138132095337,NA,NA,NA
"S.379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.38",NA,NA,NA,1.53361248970032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89910483360291,NA
"S.390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20012354850769,2.47536969184875,NA,NA
"S.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90092301368713,NA
"S.401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32248687744141,NA,NA,NA,NA
"S.402",NA,NA,NA,NA,NA,NA,3.37019157409668,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.404",NA,NA,NA,NA,NA,NA,2.96189069747925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.408",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39790153503418,NA,NA,NA,NA,NA,NA
"S.409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.41",NA,NA,NA,NA,NA,NA,NA,NA,4.52497816085815,NA,NA,NA,NA,NA,NA,NA
"S.410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47324097156524
"S.420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.422",NA,NA,NA,NA,NA,NA,NA,NA,3.74640369415283,NA,NA,NA,NA,NA,NA,NA
"S.423",NA,NA,NA,NA,NA,NA,NA,NA,6.02420473098755,NA,NA,NA,NA,NA,NA,NA
"S.424",NA,NA,NA,NA,NA,NA,NA,NA,6.02420473098755,NA,NA,NA,NA,NA,NA,NA
"S.425",NA,NA,NA,NA,NA,NA,NA,3.17523741722107,NA,NA,NA,NA,NA,NA,NA,NA
"S.426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890878677368164,NA,NA,NA
"S.428",NA,NA,NA,NA,NA,NA,NA,3.6623158454895,NA,NA,NA,NA,NA,NA,NA,NA
"S.429",NA,NA,NA,NA,NA,NA,NA,3.65274906158447,NA,NA,NA,NA,NA,NA,NA,NA
"S.43",NA,NA,NA,2.97928714752197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49153184890747,NA,NA,NA,NA
"S.431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49153184890747,NA,NA,NA,NA
"S.432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47891533374786,NA,NA,NA,NA
"S.433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96728253364563,NA,NA,NA,NA
"S.435",NA,NA,NA,NA,NA,NA,NA,2.79400324821472,NA,NA,NA,NA,NA,NA,NA,NA
"S.436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48585319519043,NA,NA,NA,NA
"S.437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95760977268219,NA,NA,NA,NA
"S.438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.439",NA,NA,NA,NA,NA,NA,5.24401521682739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.44",NA,NA,2.90669655799866,2.97532534599304,3.1863865852356,0.885662833849587,2.877533604117,3.05935517946879,1.8636462688446,2.95804121759203,4.89152145385742,1.91506269574165,1.69912560582161,3.05158237616221,1.26142454147339,NA
"S.440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48097968101501,NA,NA,NA,NA
"S.441",NA,NA,NA,NA,NA,NA,5.13286161422729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55260872840881,NA,NA
"S.443",NA,NA,NA,NA,NA,NA,5.26410007476807,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06359314918518,NA,NA
"S.445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41938543319702,NA,NA,NA,NA
"S.446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4062088727951,NA,NA
"S.447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24767780303955
"S.449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5000524520874,NA,NA,NA,NA,NA
"S.45",NA,NA,NA,NA,3.18466806411743,NA,NA,NA,NA,NA,NA,NA,3.01402378082275,NA,NA,NA
"S.450",NA,NA,NA,NA,NA,NA,NA,2.65101647377014,NA,NA,NA,NA,NA,NA,NA,NA
"S.451",NA,NA,NA,NA,NA,NA,NA,2.65101647377014,NA,NA,NA,NA,NA,NA,NA,NA
"S.452",NA,NA,NA,NA,NA,NA,NA,2.65101647377014,NA,NA,NA,NA,NA,NA,NA,NA
"S.453",NA,NA,NA,NA,NA,NA,NA,2.3473265171051,NA,NA,NA,NA,NA,NA,NA,NA
"S.454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58055782318115,NA,NA,NA
"S.455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87957787513733,NA,NA,NA
"S.456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57227230072021,NA,NA,NA
"S.457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656233191490173,0.268644213676453,NA,NA,NA,NA
"S.459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.46",NA,NA,NA,NA,NA,NA,NA,NA,1.8636462688446,NA,NA,NA,NA,NA,1.87075370550156,NA
"S.460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"S.461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68133616447449,NA,NA,NA,NA,NA
"S.462",NA,NA,NA,NA,NA,NA,3.67976832389832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75193691253662,NA
"S.465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62018299102783,NA,NA,NA
"S.466",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47672891616821,NA,NA,NA,NA,NA,NA
"S.467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99218654632568,NA,NA,NA,NA,NA
"S.468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.469",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06972765922546,NA,NA,NA,NA,NA,NA
"S.47",NA,NA,NA,NA,NA,NA,NA,1.9274035692215,NA,NA,2.22699329257012,2.22960978746414,3.6640020608902,1.50141550813402,1.69398525357246,NA
"S.470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93694376945496,NA,NA,NA,NA
"S.471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.472",NA,NA,NA,NA,NA,NA,NA,NA,5.04620313644409,NA,NA,NA,NA,NA,NA,NA
"S.473",NA,NA,NA,NA,NA,NA,NA,NA,1.95555341243744,NA,NA,NA,NA,NA,NA,NA
"S.474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.38352966308594,NA,NA,NA
"S.475",NA,NA,NA,NA,NA,4.39470958709717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90853118896484,NA,NA,NA
"S.477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52215766906738,NA
"S.478",NA,NA,NA,NA,NA,1.05810105800629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399758517742157,NA,NA,NA,NA
"S.48",NA,NA,NA,NA,NA,NA,1.98514497280121,NA,NA,2.12026262283325,3.13100695610046,1.24298763275146,NA,1.14092014729976,NA,NA
"S.480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.481",NA,NA,NA,NA,NA,NA,3.8057701587677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.482",NA,NA,NA,NA,NA,4.37805366516113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.483",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60076880455017,NA,NA,NA,NA,NA,NA
"S.484",NA,NA,NA,NA,NA,NA,NA,3.60986948013306,NA,NA,NA,NA,NA,NA,NA,NA
"S.485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.486",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9376882314682,NA,NA,NA,NA,NA,NA
"S.487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34421443939209,NA,NA,NA,NA,NA
"S.488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64886617660522,NA,NA,NA
"S.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3723732829094,NA,NA
"S.490",NA,NA,NA,NA,NA,NA,4.31712293624878,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94188547134399,NA,NA,NA
"S.492",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01914894580841,NA,1.46091592311859,NA,NA,NA,NA
"S.493",NA,NA,NA,NA,NA,2.87330746650696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.494",NA,NA,NA,3.36324644088745,1.89633905887604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.495",NA,NA,NA,NA,NA,NA,1.40614032745361,2.01996898651123,NA,NA,NA,NA,NA,NA,NA,NA
"S.496",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263590276241302,NA,NA,NA,NA,NA,NA
"S.497",NA,NA,NA,NA,NA,5.1340799331665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41977286338806,NA,NA,NA
"S.499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84054231643677,NA
"S.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25134575366974,NA,1.71963143348694,NA,NA
"S.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44326901435852,3.53573846817017,NA,NA
"S.500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44962951540947,NA,NA,NA,NA
"S.501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73941040039062,NA
"S.502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18219089508057,NA,NA,NA
"S.503",NA,NA,NA,NA,NA,NA,NA,NA,2.14746999740601,NA,NA,NA,NA,NA,NA,NA
"S.504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954064548015594,NA,NA,NA,NA,NA
"S.505",NA,NA,NA,NA,NA,NA,NA,NA,1.35614013671875,NA,NA,NA,NA,NA,NA,NA
"S.506",NA,NA,1.55706107616425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.507",NA,NA,NA,NA,NA,NA,NA,1.00702166557312,NA,NA,NA,NA,NA,2.35640788078308,1.40617787837982,NA
"S.508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35640788078308,NA,NA
"S.509",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40219020843506,NA,NA,NA,NA,NA,NA
"S.51",NA,NA,1.58711838722229,NA,NA,NA,NA,NA,NA,3.66179966926575,NA,NA,NA,3.53573846817017,NA,NA
"S.510",NA,NA,NA,NA,3.83816361427307,2.04999193549156,1.37857829332352,1.94523572921753,NA,2.11140155792236,3.06192437240056,1.90032763034105,NA,NA,NA,NA
"S.511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713618516921997,NA,NA,NA,NA,NA
"S.512",NA,NA,NA,NA,NA,1.68110609054565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.513",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16031074523926,NA,NA,NA,NA,NA,NA
"S.514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99725294113159,NA
"S.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01696991920471
"S.516",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58111643791199,NA,NA,NA,NA,NA,NA
"S.517",NA,NA,NA,NA,5.4897575378418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00951457023621,NA,NA,NA,NA,NA
"S.519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44398903846741,NA,NA,NA,NA
"S.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34800481796265,NA,NA,NA,4.30020761489868,NA,NA
"S.520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99156379699707,NA,NA,NA,NA,NA
"S.521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196231052279472,NA,NA,NA,NA,NA
"S.522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6876335144043,NA,NA,NA,NA
"S.523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44152688980103,NA,NA,NA,NA
"S.524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43793749809265,NA
"S.525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28527927398682
"S.526",NA,NA,NA,NA,NA,NA,NA,NA,3.87927603721619,NA,NA,NA,NA,NA,NA,NA
"S.527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348202764987946,NA,NA,NA,NA,NA
"S.528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87175321578979,NA,NA,NA,NA,NA
"S.529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348202764987946,NA,NA,NA,NA,NA
"S.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08983397483826
"S.530",NA,NA,NA,NA,NA,2.07580876350403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.531",NA,NA,NA,NA,NA,NA,NA,NA,3.87927603721619,NA,NA,NA,NA,NA,NA,NA
"S.532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50396049022674
"S.533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72567057609558,NA,NA,NA,NA,NA
"S.534",NA,NA,1.23451256752014,NA,NA,NA,NA,NA,0.429112106561661,NA,NA,NA,NA,NA,NA,NA
"S.535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939651548862457,NA
"S.536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32707285881042,NA,NA,NA,NA
"S.537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10149729251862,NA,NA,NA,NA,NA
"S.538",NA,NA,NA,NA,NA,2.37188506126404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43913197517395,NA,NA,1.15317034721375,0.228335380554199,NA
"S.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20516633987427,NA,NA
"S.540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24828028678894,NA,NA,NA,NA
"S.541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45308756828308,NA,NA,NA,NA,NA
"S.542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37567949295044,NA,NA,NA,NA,NA
"S.543",NA,NA,NA,NA,NA,8.02224731445312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74172163009644,NA,0.190344057977199,NA,NA,NA
"S.545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09447479248047,NA,NA,NA
"S.546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49673271179199,NA,NA,NA,NA,NA
"S.547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710702121257782,NA,NA,NA,NA,NA
"S.548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25529265403748,NA,NA,NA,NA,NA
"S.549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03447675704956,NA,NA,NA,NA
"S.55",NA,NA,3.00519871711731,NA,NA,NA,NA,NA,NA,NA,2.87086009979248,NA,NA,2.59301710128784,NA,NA
"S.550",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77452421188354,4.76760959625244,NA,NA,NA,NA,NA
"S.551",NA,NA,NA,NA,NA,NA,NA,NA,2.40650701522827,NA,NA,NA,NA,NA,NA,NA
"S.552",NA,NA,NA,NA,NA,NA,3.97055304050445,NA,1.77852487564087,NA,NA,NA,NA,NA,NA,NA
"S.553",NA,NA,NA,NA,NA,NA,3.4547016620636,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S.554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11405801773071,NA,NA
"S.555",NA,NA,NA,NA,2.56725740432739,NA,NA,NA,NA,NA,3.23179459571838,NA,NA,NA,NA,NA
"S.556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.11405801773071,NA,NA
"S.557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52125406265259,NA,NA
