"Clust","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","Lat.100","Long.100"
"S.1762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.5798455277278,-4.31495728666947
"S.1763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.9944643704949,-4.33999334773666
"S.1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.9912403070005,-4.33796356338306
"S.1765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.5826594823831,-4.30861559234434
"S.1766",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5872081309781,-4.30563575138032
"S.1767",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0145034108359,-4.33038030526099
"S.1768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6600987137275,-4.30029562674907
"S.1769",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6004342220922,-4.27059943782528
"S.177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,57.65605004,-5.408625824
"S.1770",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2056753471541,-4.23430603764395
"S.1771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.5032038842433,-4.23065705763987
"S.1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.5032038842433,-4.23065705763987
"S.1773",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1988987125537,-4.21134257392655
"S.1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.5036561854891,-4.22548358393067
"S.1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.5036561854891,-4.22548358393067
"S.1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.5036561854891,-4.22548358393067
"S.1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,57.0125335177968,-4.20095363916833
"S.1778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0308900988491,-4.19490347723482
"S.1779",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0287119978235,-4.19100142821756
"S.178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,57.65637587,-5.409209818
"S.1780",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0512676510371,-4.13316961050961
"S.1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6897881468707,-4.09471354897386
"S.1782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6897881468707,-4.09471354897386
"S.1783",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.8056537560932,-4.09789852522083
"S.1784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.8092997557854,-4.09482596558319
"S.1785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.7671876087707,-4.08756985406324
"S.1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6961273674796,-4.09179929675669
"S.1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,56.7672149737591,-4.08593504183561
"S.1788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.7679659923292,-4.08401307642895
"S.1789",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0465210802896,-4.09497925408967
"S.179",NA,NA,NA,NA,1,1,1,NA,0,1,NA,NA,NA,NA,NA,NA,57.64658116,-5.420059636
"S.1790",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,56.2155678423245,-4.02522362313532
"S.1791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.9272039182434,-4.04539409847425
"S.1792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7777409017718,-4.04723650231797
"S.1793",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0720866859157,-4.03769008915485
"S.1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7655986192715,-4.02039546084552
"S.1795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6203111463627,-4.00284515628677
"S.1796",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0692055004869,-4.02697476096625
"S.1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0743319984438,-4.02501067444491
"S.1798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0743319984438,-4.02501067444491
"S.1799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0743319984438,-4.02501067444491
"S.18",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,56.85886269,-5.395857733
"S.180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,57.65492211,-5.410783767
"S.1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6715395810069,-4.00229920365886
"S.1801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0728498047554,-4.02387406273814
"S.1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.0728764258782,-4.02222576780003
"S.1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,57.0728764258782,-4.02222576780003
"S.1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,57.0728764258782,-4.02222576780003
"S.1805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.0729030253309,-4.02057747000661
"S.1807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,57.0738007778306,-4.02062628891911
"S.1808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,57.0738273565208,-4.01897794851943
"S.1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0712666506332,-4.01059047115278
"S.181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.64954229,-5.410278478
"S.1810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,57.0712666506332,-4.01059047115278
"S.1811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.070448162376,-4.00559729537733
"S.1812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0705009007971,-4.00230087861456
"S.1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0713986637085,-4.00234925174661
"S.1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0705272375044,-4.00065266599182
"S.1815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,57.0705272375044,-4.00065266599182
"S.1816",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,57.0658271518052,-4.01359507349655
"S.1817",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,56.8059913125524,-3.96687740641411
"S.1818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.1957136248662,-3.9177942193348
"S.1819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7883427793015,-3.94630687798115
"S.182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.65261252,-5.409761954
"S.1820",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.1975594310044,-3.91466251968153
"S.1821",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.1975594310044,-3.91466251968153
"S.1822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6196232522216,-3.93272346307731
"S.1823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7703349989292,-3.94864726289451
"S.1824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0453289372226,-3.88982092714858
"S.1825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0473260594131,-3.88906514275784
"S.1826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0481442551563,-3.88783727985977
"S.1827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0462420205062,-3.88647138678931
"S.1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6735406945326,-3.81307069160011
"S.1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.6848333159303,-3.77769535156531
"S.183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,57.65272348,-5.410979679
"S.1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6848565976122,-3.77606381123479
"S.1831",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6832692854243,-3.76129597496584
"S.1832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.6832692854243,-3.76129597496584
"S.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6832692854243,-3.76129597496584
"S.1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,56.5846778736825,-3.74368045513162
"S.1835",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6695396164414,-3.71496023653725
"S.1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.668307161627,-3.71310914357297
"S.1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6683179366262,-3.7129790806492
"S.1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.6684014465024,-3.71278704251158
"S.1839",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6686865386244,-3.71165763975177
"S.184",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,57.65398031,-5.41237217
"S.1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,56.6607612053545,-3.69987729787924
"S.1841",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6607834618187,-3.69824673032883
"S.1842",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,56.7290573404946,-3.69266175616395
"S.1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.6609386594295,-3.68683269215689
"S.1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,56.6609386594295,-3.68683269215689
"S.1845",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6609386594295,-3.68683269215689
"S.1846",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,57.011846797404,-3.67224009242534
"S.1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6731152001708,-3.64983884034492
"S.1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6735750035088,-3.64904289081217
"S.1849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6735750035088,-3.64904289081217
"S.185",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.43990096,-5.417400469
"S.1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6624039514594,-3.64447582066439
"S.1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.6400398129704,-3.63697968582819
"S.1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6288610613026,-3.61921574597774
"S.1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6288610613026,-3.61921574597774
"S.1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.6288610613026,-3.61921574597774
"S.1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.6255901616683,-3.60815449217045
"S.1856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.3976840776805,-3.59723411972651
"S.1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,56.6090544446694,-3.60142301024695
"S.1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0423294324942,-3.58541245510037
"S.186",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,57.44541624,-5.412913473
"S.1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0423294324942,-3.58541245510037
"S.1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0405091773128,-3.58228582512267
"S.1862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0405091773128,-3.58228582512267
"S.1863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0405091773128,-3.58228582512267
"S.1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.5690984496752,-3.56392687756148
"S.1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.7515370943013,-3.56054493957188
"S.1866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,56.5613406267513,-3.53757089748346
"S.1867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.5613406267513,-3.53757089748346
"S.1868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.5617997148189,-3.53677589699373
"S.1869",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.9925767372674,-3.54049935764956
"S.187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,57.44155877,-5.422556612
"S.1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.0220844998893,-3.53443878934598
"S.1871",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,56.7103286005236,-3.51423896560315
"S.1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0019063862438,-3.3857281147201
"S.1873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57.0018427931734,-3.38579160505962
"S.1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0061146192481,-3.38134010207171
"S.1875",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3220668128306,-3.3274283001902
"S.1876",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3220668128306,-3.3274283001902
"S.1877",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3239150489233,-3.32264127653326
"S.1878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0050885961355,-3.33515033479671
"S.1879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,56.9832647505734,-3.33441826448931
"S.188",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,57.44066212,-5.422472786
"S.1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0107171622069,-3.33304659887965
"S.1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0107171622069,-3.33304659887965
"S.1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0106807131339,-3.33309469718004
"S.1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0106807131339,-3.33309469718004
"S.1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.010860328572,-3.33310112466627
"S.1885",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,57.010860328572,-3.33310112466627
"S.1886",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9253383237468,-3.19926861986551
"S.1887",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,56.9762777806061,-3.13180779400149
"S.1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.9863491210532,-3.11072034623922
"S.1889",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0395284560721,-3.09088352555036
"S.189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,57.67833802,-5.46533939
"S.1890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0395284560721,-3.09088352555036
"S.1891",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0395714181401,-3.08594087565663
"S.1892",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0395714181401,-3.08594087565663
"S.1893",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0308016751689,-3.06097135723376
"S.1894",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0431475335272,-3.03495346320925
"S.1895",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,57.0435966181041,-3.03496595494879
"S.1896",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0435966181041,-3.03496595494879
"S.1897",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,57.0435966181041,-3.03496595494879
"S.1898",NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,57.0435966181041,-3.03496595494879
"S.1899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.0726062853806,-3.00278528120599
"S.19",NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,56.86090742,-5.396699675
"S.190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,57.6776737,-5.466618335
"S.1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0741489768952,-2.99972587787117
"S.1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0710440911584,-2.98910304996243
"S.1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0705711807605,-2.98869462773076
"S.1903",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0720253614797,-2.98427996747693
"S.1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.0794165602269,-2.93533091547278
"S.1906",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0857038927316,-2.93548922078504
"S.1907",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0830216259806,-2.93377181307827
"S.1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,57.0709875653208,-2.91987898872429
"S.1909",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0850607860402,-2.76552922698751
"S.191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,57.67841391,-5.465850054
"S.1910",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0796003372158,-2.77696450318825
"S.1911",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,57.0796003372158,-2.77696450318825
"S.1912",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0742984821312,-2.59706509827315
"S.1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,57.0614199873541,-2.45505759164309
"S.1914",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1550212032316,-4.39561351238559
"S.1915",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1550212032316,-4.39561351238559
"S.1916",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1541547264853,-4.39394927287308
"S.1917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.1527004084268,-4.18131459704644
"S.1918",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.1535982020796,-4.18136548930282
"S.1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.1545243914935,-4.17980777948963
"S.192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,57.6785921,-5.46623625
"S.1920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1554221857793,-4.17985864010676
"S.1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1554221857793,-4.17985864010676
"S.1922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.1554505617326,-4.1782499947665
"S.1923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1552229681825,-4.1911190759857
"S.1924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1545811205632,-4.17659056081723
"S.1925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.1545811205632,-4.17659056081723
"S.1926",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,56.1554789167597,-4.17664134652183
"S.1927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,56.1573028446778,-4.17513420057149
"S.1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,56.1557050036275,-4.1637720562619
"S.1929",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,56.0861263349953,-3.73233421647985
"S.193",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,1,NA,57.67852437,-5.468377682
"S.1930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,56.0662032719911,-3.67843048994039
"S.1931",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,56.0662032719911,-3.67843048994039
"S.1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,56.0662032719911,-3.67843048994039
"S.1933",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0707372708404,-3.67541452107718
"S.1934",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0707372708404,-3.67541452107718
"S.1935",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0797179922283,-3.67580436018877
"S.1936",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0797179922283,-3.67580436018877
"S.1937",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1054030746882,-3.63672114872385
"S.1938",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1054030746882,-3.63672114872385
"S.1939",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,56.1045262824721,-3.63507599804534
"S.194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,57.67636105,-5.467281533
"S.1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.9460662258974,-6.82682349461399
"S.1941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,57.9514948030109,-6.77848481751795
"S.1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,58.0802402494364,-6.75156706425409
"S.1943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,58.0536453368343,-6.49352261142862
"S.195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,57.67722341,-5.468286853
"S.196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,57.67690501,-5.46842421
